"ID番号","pt0503","眼","開眼"
"氏名","おもり","姿勢","立位"
"性別","男","病名","正常"
"年齢","18.00","メモ",
"身長(cm)","177.00","検査者",
"体重(kg)","20.00"
"時間(秒)","総合COP左右X(cm)","総合COP前後Y(cm)","左プレートCOP左右X(cm)","左プレートCOP前後Y(cm)","左荷重(kgf)","右プレートCOP左右X(cm)","右プレートCOP前後Y(cm)","右荷重(kgf)","","","",""
6.180,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
6.190,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
6.200,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
6.210,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
6.220,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
6.230,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
6.240,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
6.250,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
6.260,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
6.270,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
6.280,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
6.290,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
6.300,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
6.310,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
6.320,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
6.330,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
6.340,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
6.350,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
6.360,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
6.370,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
6.380,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
6.390,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
6.400,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
6.410,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
6.420,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
6.430,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
6.440,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
6.450,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
6.460,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
6.470,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
6.480,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
6.490,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
6.500,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
6.510,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
6.520,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
6.530,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
6.540,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
6.550,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
6.560,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
6.570,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
6.580,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
6.590,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
6.600,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
6.610,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
6.620,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
6.630,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
6.640,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
6.650,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
6.660,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
6.670,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
6.680,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
6.690,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
6.700,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
6.710,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
6.720,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
6.730,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
6.740,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
6.750,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
6.760,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
6.770,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
6.780,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
6.790,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
6.800,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
6.810,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
6.820,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
6.830,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
6.840,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
6.850,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
6.860,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
6.870,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
6.880,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
6.890,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
6.900,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
6.910,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
6.920,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
6.930,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
6.940,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
6.950,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
6.960,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
6.970,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
6.980,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
6.990,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
7.000,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
7.010,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
7.020,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
7.030,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
7.040,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
7.050,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
7.060,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
7.070,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
7.080,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
7.090,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
7.100,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
7.110,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
7.120,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
7.130,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
7.140,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
7.150,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
7.160,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
7.170,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
7.180,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
7.190,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
7.200,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
7.210,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
7.220,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
7.230,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
7.240,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
7.250,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
7.260,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
7.270,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
7.280,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
7.290,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
7.300,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
7.310,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
7.320,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
7.330,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
7.340,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
7.350,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
7.360,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
7.370,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
7.380,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
7.390,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
7.400,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
7.410,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
7.420,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
7.430,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
7.440,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
7.450,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
7.460,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
7.470,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
7.480,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
7.490,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
7.500,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
7.510,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
7.520,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
7.530,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
7.540,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
7.550,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
7.560,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
7.570,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
7.580,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
7.590,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
7.600,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
7.610,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
7.620,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
7.630,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
7.640,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
7.650,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
7.660,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
7.670,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
7.680,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
7.690,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
7.700,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
7.710,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
7.720,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
7.730,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
7.740,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
7.750,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
7.760,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
7.770,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
7.780,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
7.790,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
7.800,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
7.810,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
7.820,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
7.830,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
7.840,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
7.850,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
7.860,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
7.870,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
7.880,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
7.890,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
7.900,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
7.910,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
7.920,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
7.930,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
7.940,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
7.950,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
7.960,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
7.970,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
7.980,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
7.990,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
8.000,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
8.010,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
8.020,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
8.030,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
8.040,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
8.050,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
8.060,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
8.070,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
8.080,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
8.090,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
8.100,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
8.110,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
8.120,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
8.130,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
8.140,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
8.150,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
8.160,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
8.170,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
8.180,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
8.190,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
8.200,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
8.210,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
8.220,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
8.230,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
8.240,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
8.250,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
8.260,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
8.270,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
8.280,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
8.290,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
8.300,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
8.310,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
8.320,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
8.330,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
8.340,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
8.350,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
8.360,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
8.370,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
8.380,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
8.390,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
8.400,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
8.410,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
8.420,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
8.430,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
8.440,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
8.450,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
8.460,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
8.470,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
8.480,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
8.490,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
8.500,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
8.510,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
8.520,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
8.530,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
8.540,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
8.550,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
8.560,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
8.570,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
8.580,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
8.590,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
8.600,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
8.610,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
8.620,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
8.630,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
8.640,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
8.650,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
8.660,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
8.670,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
8.680,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
8.690,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
8.700,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
8.710,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
8.720,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
8.730,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
8.740,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
8.750,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
8.760,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
8.770,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
8.780,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
8.790,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
8.800,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
8.810,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
8.820,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
8.830,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
8.840,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
8.850,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
8.860,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
8.870,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
8.880,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
8.890,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
8.900,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
8.910,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
8.920,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
8.930,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
8.940,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
8.950,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
8.960,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
8.970,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
8.980,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
8.990,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
9.000,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
9.010,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
9.020,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
9.030,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
9.040,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
9.050,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
9.060,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
9.070,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
9.080,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
9.090,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
9.100,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
9.110,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
9.120,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
9.130,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
9.140,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
9.150,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
9.160,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
9.170,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
9.180,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
9.190,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
9.200,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
9.210,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
9.220,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
9.230,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
9.240,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
9.250,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
9.260,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
9.270,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
9.280,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
9.290,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
9.300,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
9.310,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
9.320,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
9.330,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
9.340,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
9.350,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
9.360,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
9.370,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
